acousticness,album,artist,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,playlist,popularity,speechiness,tempo,time_signature,track_id,track_name,valence
0.146,One Life (feat. Wizkid),Maleek Berry,0.763,212039,0.911,0.0,4,0.178,-4.652,0,This Is Maleek Berry,29.0,0.0637,102.965,4,1cF6ecG3Ym8wmkpucEv6aX,One Life (feat. Wizkid),0.708
0.205,Toast to Our Differences (Deluxe Edition),Rudimental,0.679,248813,0.794,2.1e-06,5,0.0681,-4.612,0,This Is Maleek Berry,39.0,0.173,103.589,4,0MMYHVhb9kyxW1JpK9IBoK,1by1 (feat. RAYE & Maleek Berry),0.639
0.219,TEN10,Chip,0.567,225713,0.863,0.0,5,0.17,-4.412,0,This Is Maleek Berry,33.0,0.542,192.01,4,3HAnnXfiwkQouDGsR8L32E,Human (feat. Maleek Berry & Kranium),0.732
0.118,Black Love,Sarkodie,0.543,221093,0.773,0.0,4,0.379,-7.541,1,This Is Maleek Berry,37.0,0.377,101.006,4,4Z3s3IfcvJjxmHupIbb4SZ,Feelings (feat. Maleek Berry),0.621
0.322,Golden Boy,Kojo Funds,0.707,196327,0.741,0.0,9,0.0763,-5.572,0,This Is Maleek Berry,34.0,0.185,66.683,3,3HUSdjk4fqpcJQ33OmtK6D,0% (feat. Maleek Berry),0.931
0.0965,They Know (Wan Mo),IYKZ,0.716,193469,0.582,0.0,6,0.084,-6.943,1,This Is Maleek Berry,26.0,0.153,98.005,4,4tKQF3xk6uSY0elTDU4frL,They Know (Wan Mo),0.49
0.484,Facetime (Remix),Fresh L.,0.785,175438,0.483,0.0,7,0.0984,-11.242,1,This Is Maleek Berry,24.0,0.392,143.015,4,7HKI2LEp1f9nYj2Jrw5Nxi,Facetime (Remix),0.394
0.00428,Pull Up (feat. Lethal Bizzle & Maleek Berry),Diztortion,0.549,128281,0.82,0.00149,1,0.372,-6.308,1,This Is Maleek Berry,32.0,0.0748,194.036,4,5eXOick5bpoeBPF2PXjW5J,Pull Up (feat. Lethal Bizzle & Maleek Berry),0.795
0.232,Lovers Rock,Estelle,0.714,158599,0.739,0.0,3,0.317,-5.465,0,This Is Maleek Berry,30.0,0.0602,109.976,4,4x0Ieo2LOCB2QI4FvKOTGq,Meet Up (feat. Maleek Berry),0.323
0.559,Crossroads,Vector,0.741,218977,0.476,0.000183,11,0.106,-8.026,0,This Is Vector,27.0,0.174,119.943,4,13eaiokp01P10XCnX90n1e,No Peace,0.213
0.0248,Penetrate (Remix),Various Artists,0.548,230269,0.659,1.08e-05,8,0.156,-6.007,1,This Is Vector,22.0,0.171,195.891,4,6saA7gdlS70TqXd2igMeu6,Penetrate (Remix),0.401
0.737,Judas the Rat,Vector,0.597,242759,0.686,0.0,8,0.157,-8.118,0,This Is Vector,17.0,0.449,165.522,4,7zd9xizBIaIedGJB06xZ7Q,Judas the Rat,0.772
0.178,VIBES BEFORE TESLIM: The Journey To Self Discovery,Vector,0.721,202002,0.586,0.0,11,0.0883,-8.217,1,This Is Vector,18.0,0.413,174.012,4,47Lzn6MfZQCeJq2GsnS81L,Alaye Jor Jor Jor,0.769
0.127,Crossroads,Vector,0.892,216000,0.844,0.00104,0,0.0804,-4.728,0,This Is Vector,24.0,0.0681,119.989,4,7stGA4uShn3CVsxiPC6N0l,Eyan Colgate (feat. DJ Neptune),0.718
0.327,Decide,Larry Gaaga,0.829,192000,0.625,0.08,11,0.255,-8.912,0,This Is Vector,24.0,0.0747,105.037,4,5EYYu4YP0ASlkmsKpUJN09,Decide,0.459
0.115,"Afrobeats With Energy, Vol. 1",Various Artists,0.803,224547,0.878,0.0,9,0.77,-5.052,1,This Is Vector,14.0,0.076,124.032,4,126mofOe0x7fyrEiAkSSfU,Shiga,0.717
0.568,Lafíaji,Vector,0.832,204000,0.737,0.0,10,0.27,-3.071,1,This Is Vector,16.0,0.0653,110.024,4,2d21qHcUKUuq8p1JWOBUY2,Adurah,0.735
0.189,VIBES BEFORE TESLIM: The Journey To Self Discovery,Vector,0.737,217112,0.795,0.0,7,0.57,-2.13,1,This Is Vector,17.0,0.106,113.942,4,7ELD1shvZ2H01iksuLQG1T,Comfort,0.787
0.113,King Kong (Remix),Vector,0.526,291987,0.88,0.0,9,0.237,-1.907,0,This Is Vector,12.0,0.274,117.481,3,4ja3BSrMW3kvLk6kpzI6zw,King Kong (Remix),0.55
0.522,Crossroads,Vector,0.894,188611,0.716,0.0,1,0.111,-5.058,0,This Is Vector,23.0,0.0578,111.995,4,70rEc28Rj1C7SZAQxZfBdu,No Worries (feat. DJ Magnum),0.768
0.0584,Exclusive Collaborations,Vector,0.689,263314,0.804,0.0,6,0.0821,-2.887,1,This Is Vector,10.0,0.0546,104.061,4,5UujDeF5E1tXl9hIfsoimd,Oritse Femi - Better Remix (feat. Vector),0.874
0.408,VIBES BEFORE TESLIM: The Journey To Self Discovery,Vector,0.55,212059,0.559,4.6e-05,2,0.132,-6.258,1,This Is Vector,11.0,0.486,97.286,4,1TLLRgn6kFuYpE6QCp4SIa,OJA,0.312
0.0948,Illygaty:7057,Illbliss,0.614,170736,0.68,0.0,7,0.0983,-6.298,1,This Is Vector,9.0,0.403,127.72,5,66KTFyZWa4WTHqcgkAsyU7,Hustler's Feet (feat. Vector & Phyno),0.758
0.0628,State of Surprise,Vector,0.64,252657,0.859,0.0,5,0.0953,-5.459,0,This Is Vector,9.0,0.326,96.021,4,3SHFlqa4dVOiroxhrK4RL7,Get Down (feat. Tuface Idibia),0.863
0.251,Lafíaji,Vector,0.644,217747,0.777,0.0,0,0.894,-5.157,1,This Is Vector,9.0,0.2,98.097,4,2kViQIBqSGIjFr3ktsDNun,8 - Bonus Track,0.738
0.393,Sarkology,Sarkodie,0.715,239376,0.947,0.00128,2,0.0966,-2.586,0,This Is Vector,14.0,0.0726,90.23,4,0YQMIrdMDk9TyzqcyR934V,Rap Attack (feat. Vector),0.802
0.0177,VIBES BEFORE TESLIM: The Journey To Self Discovery,Vector,0.728,176400,0.772,0.00558,0,0.212,-7.303,1,This Is Vector,10.0,0.076,100.002,4,2lq9zbKxiCokjlcOV33Zuk,Vector’s Vibe,0.34
0.155,The Purge (feat. Vader The Wild Card & Payper Corleone),Vector,0.626,340000,0.553,0.0,1,0.132,-7.366,1,This Is Vector,8.0,0.532,90.183,4,3ctuvBsy5CaouJOedt66WT,The Purge,0.546
0.0325,Lafíaji,Vector,0.49,228773,0.81,0.0,2,0.224,-2.553,1,This Is Vector,8.0,0.358,171.722,3,6tKlNtIFyRS95ih8ujGH7f,Gee Boys (feat. CDQ),0.573
0.279,Popular,Vector,0.813,182667,0.724,0.0,0,0.114,-7.162,1,This Is Vector,8.0,0.211,89.976,4,0i4E0x8S3tUaf9SNqMAC0D,Popular,0.815
0.551,VIBES BEFORE TESLIM: The Journey To Self Discovery,Vector,0.888,144000,0.502,1.4e-05,11,0.0879,-12.194,1,This Is Vector,10.0,0.0678,140.025,4,4pdybVMcD6uLziPJ2Guken,Your Biology Is Sending You To Hell,0.939
0.987,Crossroads,Vector,0.515,126725,0.191,1.9e-06,0,0.104,-14.173,1,This Is Vector,18.0,0.103,147.95,1,5C6LJxVLoNlaZ4nR3hLAd4,If We Must (Sun x Rain),0.562
0.195,Lafíaji,Vector,0.717,192853,0.856,0.0,0,0.171,-4.006,1,This Is Vector,8.0,0.207,95.082,4,0tIqTAoaW7scWX4Qpz7Sln,Zaddy,0.768
0.165,State of Surprise,Vector,0.629,238943,0.792,0.0,3,0.0282,-5.855,0,This Is Vector,6.0,0.354,169.781,4,53nfmYJkkDDbKM2DEzb7mR,Mary Jane,0.826
0.0419,Exclusive Collaborations,Vector,0.734,266841,0.956,1.11e-06,4,0.253,-2.047,0,This Is Vector,9.0,0.127,120.028,4,1kIJ7MBcmvCPU6WC2mvRM3,TillaMan - Koma Roll (feat. Vector),0.812
0.0904,VIBES BEFORE TESLIM: The Journey To Self Discovery,Vector,0.834,172800,0.935,0.219,1,0.314,-5.795,1,This Is Vector,9.0,0.106,125.019,4,4VT7UbmAzyP1nfZ1p6Me9M,Just Incase,0.709
0.076,Lafíaji,Vector,0.317,218013,0.816,0.0,1,0.0917,-4.107,1,This Is Vector,8.0,0.118,84.178,4,6UGVdCd77hr0hYtLGnXobM,Here (feat. Johnny Drille) - Outro,0.571
0.342,What's That,Vector,0.914,189200,0.882,0.0,11,0.227,-3.734,0,This Is Vector,8.0,0.242,112.973,4,7nX45vS5eRfbJc1FR5qkZd,What's That,0.936
0.447,Follow Me Dey Go (Remix) [feat. 2face Idibia],Vector,0.634,240091,0.64,0.0,1,0.471,-5.716,1,This Is Vector,6.0,0.212,120.055,5,5dArSvaXjlW1MBz7TaoQ6X,Follow Me Dey Go (Remix) [feat. 2face Idibia],0.679
0.181,Wasted,Vector,0.505,201613,0.834,0.0,5,0.0802,-6.439,0,This Is Vector,5.0,0.452,71.482,3,1FT5YVxj2JZh3YOPCTxERl,Wasted,0.713
0.595,Exclusive Collaborations,Vector,0.537,248033,0.772,0.0,2,0.326,-2.485,1,This Is Vector,5.0,0.0578,94.772,4,463yebZ55p6VtRCJcp2qQ2,Ijeoma - Love in the Air (feat. Vector),0.394
0.55,Crossroads,Vector,0.652,221451,0.453,0.0,1,0.115,-8.856,0,This Is Vector,16.0,0.277,87.738,4,6dN2U1j26AHCHabVRMQjyr,Blessed,0.476
0.371,State of Surprise,Vector,0.601,158512,0.84,0.0,2,0.241,-6.363,0,This Is Vector,4.0,0.341,139.996,4,5EUzaYB1XcizPQWyvLkcmd,Kilode (feat. Emmsong),0.584
0.0634,Exclusive Collaborations,Vector,0.911,268423,0.72,0.0233,5,0.0969,-7.358,0,This Is Vector,4.0,0.0988,126.99,4,7opTR4FaGqVRw5sUyMvgl0,T.I.V - Komole Remix (feat. Vector),0.79
0.0278,Be Happy,Vector,0.715,180000,0.866,0.0,1,0.0274,-2.806,1,This Is Vector,4.0,0.263,102.603,4,4YXQGmx057kJBcbPCxvBAg,Be Happy,0.941
0.196,Upgrade,Timaya,0.564,249147,0.856,0.0,9,0.193,-2.331,1,This Is Vector,4.0,0.0594,85.829,4,3bKyV2HKgEWvgukQld2QOA,Good Life,0.955
0.195,State of Surprise,Vector,0.505,213944,0.904,0.0,3,0.122,-4.414,0,This Is Vector,3.0,0.417,76.714,4,0qcFCmeo9euywYWM11FN3p,Mary Jane Remix (feat. General Pype & Ade Piper),0.899
0.252,Exclusive Collaborations,Vector,0.503,216034,0.951,0.0,10,0.466,-1.697,0,This Is Vector,3.0,0.365,70.759,4,2wW5HFVMyvDyGTJhEyyFHL,We 'Re Made Oh,0.676
0.0529,Finally,Samklef,0.832,187063,0.708,0.00246,0,0.068,-7.899,0,This Is Vector,3.0,0.0576,119.992,4,1d9cwyj7Hb1VCnV7KOhY0N,Finally,0.221
0.101,State of Surprise,Vector,0.866,203077,0.627,0.0,11,0.0664,-5.728,0,This Is Vector,2.0,0.167,110.005,4,3w5gM5uFQ7qL3nK0LEHf3y,Denge Pose,0.436
0.0598,State of Surprise,Vector,0.402,229774,0.73,0.0,11,0.0695,-4.4,0,This Is Vector,3.0,0.239,138.478,4,0vN7yDKbdmTJtDULVrwXHf,Downtown (feat. Chuddy K),0.197
0.146,Ayo,WizKid,0.644,216243,0.748,0.000346,9,0.203,-5.862,0,Best Afropop Songs of the 2010s,56.0,0.0349,100.037,4,6cTLhp8a39TClL2iqGpPVc,Ojuelegba,0.901
0.292,Soweto Baby (feat. DJ Buckz & Wizkid),DJ Maphorisa,0.889,258000,0.728,4.09e-06,4,0.0748,-6.995,0,Best Afropop Songs of the 2010s,46.0,0.141,120.016,4,7pN5xeBGywMaE5JLIJzZ6Q,Soweto Baby (feat. Wizkid & DJ Buckz),0.767
0.028,Touch My Blood,AKA,0.891,328085,0.586,0.0,0,0.0863,-7.17,1,Best Afropop Songs of the 2010s,45.0,0.102,93.953,4,4VmIqdbPsBUMAxCf2nnLD3,Fela In Versace,0.594
0.305,Pana,Tekno,0.553,242893,0.553,0.0581,6,0.0715,-6.818,0,Best Afropop Songs of the 2010s,61.0,0.305,72.949,3,3ddd0nUY2jZtPYzg0r0wTb,Pana,0.664
0.594,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",Starboy,0.841,255608,0.644,0.00402,9,0.142,-3.284,0,Best Afropop Songs of the 2010s,66.0,0.083,108.003,4,1KpBtWSI9dlv0RjtzvF1BD,"Soco (feat. Wizkid, Ceeza Milli, Spotless & Terri)",0.881
0.0206,Drogba (Joanna),Afro B,0.966,199000,0.633,4.06e-06,2,0.0715,-6.392,1,Best Afropop Songs of the 2010s,48.0,0.101,108.011,4,1QzELPNi43SmpKuLPPdkNk,Drogba (Joanna),0.767
0.466,Kenya Awake Vol 1,Various Artists,0.366,238187,0.952,0.0,9,0.084,-4.281,0,Best Afropop Songs of the 2010s,38.0,0.222,180.057,3,3p6qboOOnpvMHzKu1PTBCC,Sura Yako,0.799
0.351,What Happens in Lagos,Ajebutter22,0.805,225384,0.492,5.65e-06,8,0.111,-9.283,1,Best Afropop Songs of the 2010s,51.0,0.236,94.046,4,1AVVencV5yF6KzISmmjUbg,Ghana Bounce,0.647
0.358,Case,Teni,0.81,202449,0.638,0.0,8,0.211,-4.778,1,Best Afropop Songs of the 2010s,55.0,0.0398,102.003,4,5HqngsF3BE19077Ilnw7N5,Case,0.778
0.000294,Wololo,Babes Wodumo,0.895,390373,0.751,0.0032,1,0.0524,-6.373,0,Best Afropop Songs of the 2010s,37.0,0.0588,126.053,4,7ytYzBHkEhgF8RPWjCITEB,Wololo,0.768
0.0231,Your Eyes (feat. Shekhinah),Black Coffee,0.589,250175,0.531,5.45e-06,5,0.12,-9.225,0,Best Afropop Songs of the 2010s,1.0,0.0372,101.986,4,2vaVwhktMuNE2jcM2j1RxJ,Your Eyes (feat. Shekhinah),0.284
0.0114,Deja Vu,Burna Boy,0.664,208875,0.591,4.62e-06,9,0.104,-8.082,1,Best Afropop Songs of the 2010s,48.0,0.234,67.45,3,3QjuJWCHmzJi8w3o6AT1Fq,Deja Vu,0.207
0.0321,Skhanda Republic,K.O,0.791,226321,0.67,0.0,4,0.18,-6.175,1,Best Afropop Songs of the 2010s,33.0,0.0703,94.992,4,4A9say7qoHC3LJTFtK77CY,Caracara,0.317
0.225,King Ckwa,C4 Pedro,0.569,220360,0.805,1.17e-06,2,0.302,-4.947,0,Best Afropop Songs of the 2010s,48.0,0.134,180.016,4,6sAukzDGVFKv3Z6dF3pU9X,Vamos Ficar por Aqui,0.411
0.269,Bluetooth,Cabo Snoop,0.804,212924,0.858,0.0,9,0.137,-5.042,0,Best Afropop Songs of the 2010s,28.0,0.524,129.898,4,5DJjnxVywFh45hCyy57PUZ,Windeck,0.185
0.171,A Boy From Tandale,Diamond Platnumz,0.785,227987,0.776,0.000132,10,0.112,-3.031,1,Best Afropop Songs of the 2010s,52.0,0.128,102.008,4,6T0rdK1wZ4N1ZTaEBjuNG4,African Beauty,0.752
0.073,"Baddest (feat. Burna Boy, Khuli Chana & Yanga)",AKA,0.701,278200,0.803,0.0,10,0.0416,-3.912,0,Best Afropop Songs of the 2010s,32.0,0.313,95.056,4,03ffaxt78GbqpZ0vfKrcyr,"Baddest (feat. Burna Boy, Khuli Chana & Yanga)",0.941
0.397,If,DaVido,0.951,237714,0.661,0.0,7,0.0686,-2.678,0,Best Afropop Songs of the 2010s,58.0,0.0612,104.997,4,0XQuWhRG7qD7OYHKsgt0BN,If,0.926
0.237,Nowo,DJ Spinall,0.793,197851,0.721,2.94e-06,11,0.134,-5.256,0,Best Afropop Songs of the 2010s,48.0,0.0905,107.978,4,2twuWVm42q3E4okRqfv8U1,Nowo,0.519
0.287,Akube,Dotman,0.863,224522,0.741,1.26e-06,3,0.211,-4.865,0,Best Afropop Songs of the 2010s,46.0,0.0343,108.044,4,51f8NU4BLPeQE3UtuvjmEH,Akube,0.488
0.0794,Iskaba,Wande Coal,0.814,224680,0.764,0.0174,0,0.0696,-7.944,0,Best Afropop Songs of the 2010s,60.0,0.053,125.026,4,1qNz5rynw3I9LU8uQRETsO,Iskaba,0.899
0.183,Kwetu,Rayvanny,0.489,210312,0.779,0.0,1,0.152,-2.488,0,Best Afropop Songs of the 2010s,38.0,0.097,90.495,3,5k2MvsbiwvZplNjKpDYoEd,Kwetu,0.903
0.146,Ashawo,Flavour,0.761,257751,0.975,0.489,11,0.144,-0.18,1,Best Afropop Songs of the 2010s,5.0,0.0611,100.612,4,74p5X4wmokSAqOw6KwRArq,Ashawo,0.952
0.691,Said (Coke Studio Africa),Nasty C,0.793,218079,0.607,0.0,11,0.0601,-8.511,0,Best Afropop Songs of the 2010s,45.0,0.144,103.033,4,5Vq2NGaB9ceeROuvx1yXKg,Said (Coke Studio Africa),0.564
0.392,Mama,Mayorkun,0.855,198504,0.592,0.0,9,0.105,-3.685,1,Best Afropop Songs of the 2010s,9.0,0.071,104.035,4,2ug1wgPfaC81qbLC3yOQex,Mama,0.87
0.0411,This Is Me,Niniola,0.913,191192,0.642,0.0451,0,0.106,-6.541,1,Best Afropop Songs of the 2010s,47.0,0.0584,117.943,4,0y7JsPpdF6D75aHOZK998j,Maradona,0.797
0.169,Marry,DJ Neptune,0.891,209842,0.649,0.0289,9,0.058,-6.476,1,Best Afropop Songs of the 2010s,39.0,0.068,111.989,4,6jIFjFLu7OtUJeo6B92r4D,Marry,0.733
0.028,Rose Gold,Shekhinah,0.585,233000,0.708,0.0,4,0.478,-4.067,1,Best Afropop Songs of the 2010s,47.0,0.0915,99.964,4,1ANr6ZNtwd8klYxYdXLR7t,Suited,0.179
0.531,Superstar,WizKid,0.816,279353,0.799,0.0,8,0.0834,-2.173,0,Best Afropop Songs of the 2010s,43.0,0.238,110.008,4,6C6xlP5zYRhYSNI5ORl6Wd,Don't Dull,0.925
0.0308,The Chief,Jidenna,0.722,206040,0.728,2.07e-05,11,0.1,-4.999,1,Best Afropop Songs of the 2010s,48.0,0.0388,104.994,4,6GThlJMipYoArMwCVsuQYD,Little Bit More,0.654
0.311,Gold,Adekunle Gold,0.845,202000,0.881,0.00021,6,0.0426,-4.358,1,Best Afropop Songs of the 2010s,39.0,0.0708,108.014,4,1RJ2Wx0EtXY47qspPYvuWu,Pick Up,0.978
0.0743,Afrikan Sauce,Sauti Sol,0.439,267993,0.677,0.0,11,0.0955,-7.319,0,Best Afropop Songs of the 2010s,48.0,0.125,95.064,4,4fY4pwTfUl15tEwDBTCXBO,Melanin,0.759
0.0192,Blaqboy Music Presents Gqom Wave,DJ Maphorisa,0.936,352653,0.69,0.000257,1,0.0822,-6.533,1,Best Afropop Songs of the 2010s,42.0,0.095,126.027,4,7pie3kUjFeGOGE5Sjy9tN5,"Midnight Starring (feat. DJ Tira, Busiswa & Moonchild Sanelly)",0.545
0.239,Tipsy (feat. RAYE),Odunsi (The Engine),0.746,208893,0.671,4.32e-06,8,0.327,-4.984,0,Best Afropop Songs of the 2010s,58.0,0.055,90.014,4,5Wt7ngK753xBhSjb9lRfSR,Tipsy (feat. RAYE),0.677
0.297,Alele,Seyi Shay,0.748,232725,0.95,0.0,0,0.0594,-1.596,1,Best Afropop Songs of the 2010s,29.0,0.0845,99.982,4,4mcTWrJ9HAUWcu3clxA2u5,Alele,0.89
0.036,Takeover,KCee,0.819,187867,0.89,0.0,2,0.207,-2.265,1,Best Afropop Songs of the 2010s,38.0,0.064,130.044,4,6X21ET8wPUoiF33VngxoCv,Pullover (feat. Wiz Kid),0.964
0.495,Again,Kida Kudz,0.852,220773,0.651,0.000565,3,0.131,-7.621,0,Best Afropop Songs of the 2010s,25.0,0.166,109.044,4,3xNG5oDKXMz2oN17UaSTzW,Again,0.619
0.0585,Evo Mix,"Dschinghis Khan, C.C Catch & Mafikizolo",0.758,295813,0.655,0.0462,10,0.189,-7.179,0,Best Afropop Songs of the 2010s,41.0,0.0494,125.016,4,300DzFkBAgf9PgPbl0ta4o,Khona (feat. Uhuru),0.442
0.309,Only Girl,Adekunle Gold,0.84,210000,0.673,0.0,5,0.117,-5.227,0,Best Afropop Songs of the 2010s,41.0,0.075,105.941,4,2gjlTNekWAQNZ5zJSd5fiO,Only Girl,0.842
0.43,Pempe,Sean Tizzle,0.81,177998,0.447,3.42e-05,9,0.109,-10.883,1,Best Afropop Songs of the 2010s,44.0,0.0672,99.967,4,5OHms4UOISfeoILcr9AGHi,Pempe,0.705
0.0311,Get Up,Sarz,0.838,203390,0.602,6.06e-05,6,0.0887,-8.279,0,Best Afropop Songs of the 2010s,49.0,0.174,118.017,4,2aHP8KpxsOfJAtuKzgQJrC,Get Up,0.793
0.0652,Legbegbe,Mr Real,0.903,262191,0.781,8.56e-05,1,0.0591,-5.465,0,Best Afropop Songs of the 2010s,40.0,0.109,125.01,4,7nSCIoTBW6Y7lHny5hSgqV,Legbegbe,0.758
0.0453,Shine,Wale,0.728,228707,0.811,2.07e-06,7,0.362,-4.278,1,Best Afropop Songs of the 2010s,63.0,0.0564,114.995,4,7rfiXyFb5M9BqdkvKvVEiB,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",0.705
0.161,Issa Goal,Naira Marley,0.708,216774,0.767,0.0,4,0.328,-4.368,0,Best Afropop Songs of the 2010s,0.0,0.258,124.453,4,3xMBXHWCLRtUqv4iAaqNCT,Issa Goal,0.853
0.184,Soweto,Michael Brun,0.711,184626,0.804,0.537,9,0.0949,-7.112,0,Best Afropop Songs of the 2010s,55.0,0.0356,120.01,4,6sQLuZaprUrxNIu8CKxWPn,Soweto,0.809
0.387,Motigbana,Olamide,0.855,237513,0.805,0.00154,7,0.0816,-5.484,1,Best Afropop Songs of the 2010s,53.0,0.129,95.008,4,6AYPyB4mgQIGeU0Xab4ONQ,Motigbana,0.604
0.281,Heartwork,Peruzzi,0.796,211827,0.766,2.63e-06,1,0.137,-5.041,0,Best Afropop Songs of the 2010s,0.0,0.0643,110.073,4,1DKifu7UEPrNz2mvdEja1x,Majesty,0.779
0.0732,Strings And Bling,Nasty C,0.847,188648,0.655,1.18e-06,8,0.295,-4.591,1,Best Afropop Songs of the 2010s,44.0,0.134,125.031,4,68njR0pHe0o8fXTFDUCqbM,King,0.398
0.235,Greatness,DJ Neptune,0.826,169487,0.601,0.0,9,0.454,-5.585,1,Best Afropop Songs of the 2010s,21.0,0.079,106.016,4,6CvngxtzW4gaEYbMLjVdle,Mia Mia (Bonus Track),0.883
0.199,Waka Waka (feat. Davido),Selebobo,0.909,206496,0.735,0.00022,6,0.038,-2.905,0,Best Afropop Songs of the 2010s,40.0,0.0375,110.033,4,7lFcxnP041o1Yn5Yi7hLWI,Waka Waka,0.79
0.013,Legedis,Rhamani,0.956,180000,0.648,6.94e-06,2,0.171,-8.661,0,Best Afropop Songs of the 2010s,34.0,0.16,120.038,4,6Y0OxzebvkC0oTFwowrC2B,Legedis,0.729
0.00331,Limpopo Champions League,Sho Madjozi,0.864,213750,0.785,2.08e-05,1,0.0469,-6.985,1,Best Afropop Songs of the 2010s,42.0,0.0393,128.0,4,09zl1Tb8QaW64mMAo3dZOU,Huku,0.911
0.345,Energy (Stay Far Away),Skepta,0.836,199521,0.614,9.86e-05,8,0.088,-4.543,0,Best Afropop Songs of the 2010s,67.0,0.311,101.97,4,11RIJRbBfyLlJut96itSFd,Energy (Stay Far Away),0.603
0.284,Amaka,2Baba,0.861,227707,0.698,1.05e-06,0,0.0715,-3.144,0,Best Afropop Songs of the 2010s,42.0,0.135,104.031,4,2Me8dFaaNQOtFdNKgkJucu,Amaka,0.849
0.0247,Antenna,Fuse ODG,0.773,223126,0.949,9.91e-05,6,0.0415,-1.125,1,Best Afropop Songs of the 2010s,0.0,0.0543,127.994,4,4EUMjwib1FuffBUpz0UfRY,Antenna,0.841
0.37,Lova Lova (feat. Duncan Mighty),Tiwa Savage,0.741,218253,0.725,1.65e-05,2,0.101,-4.436,0,Best Afropop Songs of the 2010s,50.0,0.0543,98.916,4,6Bl5ov7N6sw7MetxdtafFT,Lova Lova (feat. Duncan Mighty),0.611
0.0704,Easy (Jeje),Reekado Banks,0.767,200413,0.839,4.8e-06,6,0.0604,-5.268,0,Best Afropop Songs of the 2010s,43.0,0.0803,126.99,4,39q1OAUF88KeYeMjmfd15v,Easy (Jeje),0.617
0.239,Simisola,Simi,0.762,236000,0.823,0,0,0.106,-5.282,1,Simi Adekunle,30.0,0.219,119.942,4,2VnNUpWGzb5RoUt29q8V4H,Aimasiko,0.641
0.704,Ayo,Simi,0.716,224000,0.561,2.9e-05,8,0.11,-7.661,1,Simi Adekunle,38.0,0.112,94.986,4,1qDzO8GcZf58AWZ7p949iP,Ayo,0.345
0.357,Joromi,Simi,0.668,235200,0.778,0,11,0.138,-4.018,0,Simi Adekunle,35.0,0.0584,100.03,4,5AUl8hyukPfxgVxniZFXAV,Joromi,0.633
0.577,Omo Charlie Champagne Vol. 1,Simi,0.527,218000,0.706,0,2,0.124,-5.457,1,Simi Adekunle,45.0,0.245,87.493,4,4SKQurOderUBxPTn2Ati8I,By You,0.618
0.202,Omo Charlie Champagne Vol. 1,Simi,0.705,160500,0.908,2.49e-05,0,0.11,-3.703,1,Simi Adekunle,31.0,0.0583,97.07,4,2WTGkkxhpjai1hGKcfdmIr,Love On Me,0.902
0.106,Omo Charlie Champagne Vol. 1,Simi,0.816,195606,0.72,7.54e-06,4,0.0787,-4.83,0,Simi Adekunle,39.0,0.0791,106.982,4,4tMA0tSYFNI9eeA04Y768r,Mind Your Business,0.663
0.431,Omo Charlie Champagne Vol. 1,Simi,0.668,219183,0.855,9.94e-06,11,0.104,-5.328,0,Simi Adekunle,30.0,0.155,97.92,4,6hAV7oWVJaho3MMOiHhSg0,I Dun Care,0.514
0.554,Simisola,Simi,0.756,210000,0.766,1.85e-05,7,0.132,-6.005,1,Simi Adekunle,34.0,0.0686,106.003,4,32s1QUYSjJ3RNDENpjY74F,O Wa N'bę,0.962
0.642,Simisola,Simi,0.532,198710,0.652,0,8,0.2,-5.081,1,Simi Adekunle,30.0,0.207,185.768,4,4rUcEWH1wpSxOuohXajO7k,Complete Me,0.777
0.499,Before You Wake Up,Adekunle Gold,0.629,174500,0.821,0,8,0.411,-3.4,0,Simi Adekunle,0.0,0.17,63.59,5,684hZgWhW3ZfCzSnlBtyBC,Before You Wake Up,0.715
0.392,About 30,Adekunle Gold,0.873,194901,0.69,3.95e-05,11,0.0685,-5.546,1,Simi Adekunle,35.0,0.0584,100.004,4,7BdHiSMBfWEv2OYOIDZdju,Call On Me,0.748
0.784,About 30,Adekunle Gold,0.582,297000,0.805,0.000203,1,0.112,-6.579,1,Simi Adekunle,30.0,0.0375,93.884,4,6SnoE34aCPKuphCF3c7AEA,Ire,0.636
0.436,About 30,Adekunle Gold,0.504,178448,0.599,0,11,0.181,-8.532,1,Simi Adekunle,30.0,0.224,114.23,4,2VLigO9xmafdZGx9KdsBGf,Down With You (feat. Dyo),0.587
0.296,About 30,Adekunle Gold,0.78,242424,0.923,0,9,0.0588,-5.191,0,Simi Adekunle,39.0,0.0595,99.029,4,7r6PFG9FX6LrpPI1IcfpbI,Mr. Foolish (feat. Seun Kuti),0.952
0.771,About 30,Adekunle Gold,0.735,205500,0.915,1.94e-05,0,0.0876,-4.435,0,Simi Adekunle,28.0,0.13,105.12,4,6yU7mb80hxehxlaEbW899u,Yoyo (feat. Flavour),0.922
0.787,About 30,Adekunle Gold,0.585,294754,0.829,1.78e-05,1,0.124,-4.892,1,Simi Adekunle,32.0,0.0385,93.902,4,5b9Tl8wtaPLzsuDHuwdik8,Ire (Remix) (feat. Jacob Banks),0.659
